price_actual,total_renewable_energy
74.41,8235
75.21,8343
76.59,8141
83.68,8994
85.65,9382
85.02,7956
75.73,6092
72.8,4456
70.82,3728
73.89,4230
70.56,3564
66,3153
64.88,3286
63.35,3334
63.4,3259
65.47,3836
74.84,6788
77.96,8325
77.76,9150
78.34,9551
77.44,9523
76.24,8877
73.19,7735
74.37,7935
74.13,8391
74.59,8307
75.73,8812
79.25,10218
79.36,10122
77.67,9491
72.37,7750
69.25,7324
65.97,6956
64.53,7451
58.18,7569
56.27,7521
53.66,7740
53.04,8157
56.25,8001
64.85,7954
74.75,9877
78.15,10277
78.72,9861
78.57,9519
78.37,9814
77.65,9699
76.16,9133
75.86,8735
75.58,8453
75.29,8104
76.95,8193
83.39,9094
84.65,9012
81.93,8267
74.33,6891
69.98,5643
68.58,4814
72.72,5346
66.35,4819
62.5,3965
59,3758
58.66,3814
63.02,4099
73.65,5906
77.34,8027
80.51,9291
80.53,9996
81.61,10386
81.53,10426
79.18,10825
76.82,10292
76.1,10133
76.05,9984
75.45,9897
77.06,10437
82.79,10627
83.09,10570
78.99,9266
72.22,8200
71.68,8177
68.38,7469
62.71,6875
58.85,7644
57.18,7885
56.22,7692
55.25,7141
57.91,7109
66.28,6419
75.54,7542
82.15,9449
80.79,10805
80.92,10775
78.35,9996
74.96,9271
73.43,8947
71.63,8867
71.5,9618
75.6,10705
80.65,11468
85.4,12562
81.28,11488
77.18,10809
75.48,10605
69.58,9861
68.57,9466
66.07,9625
58.31,9387
56.61,9267
54.07,10029
51.88,11346
52.76,12408
54.09,12334
56.81,11897
62.29,12211
63.39,11989
65.92,12545
63.76,12871
63.3,12396
63.85,11760
64.14,11306
57.57,10539
61.48,10235
66.95,10928
74.66,12435
75.91,13532
69.29,12493
69.42,12241
64.56,11648
60.29,11267
55.4,11582
54.05,12137
50.71,12732
49.77,12522
48.85,12524
50.11,12016
50.45,11907
52.19,11767
51.76,11315
55.08,11072
58.76,10992
59.37,10862
59.69,10783
64.51,10689
64.82,10446
60.42,9400
60.33,8564
66.11,8668
75.1,10133
77.08,11069
76.86,10815
76.69,10948
74.01,10166
67.28,9272
62.18,8186
56.76,7569
55.09,7664
51.52,8320
51.13,8761
54.82,8655
64.89,8637
76.18,11170
81.49,12884
79.28,13439
80.43,13894
80.59,14128
80.34,14299
78.45,14609
77.55,14228
76.63,14180
75.92,13852
77.25,14195
82.24,14501
82.2,14192
81.82,13663
77.29,12105
75.3,10729
73.12,9479
67.4,8992
59.88,8216
56.7,8246
55.4,8213
54.28,8012
56.88,8208
65.31,8454
73.95,10363
78.26,11669
77.78,12323
78.58,12930
78.45,13176
77.31,13354
75.61,13441
74.42,13310
72.89,13097
73.16,12419
75.39,12696
81.58,13361
81.24,13362
80.48,12787
76.34,11460
72.24,9738
68.48,8887
64.04,8022
59.14,7517
55.64,8128
54.5,8264
52.76,8536
55,8919
63.7,8846
72.08,9634
76.34,10981
76.82,11549
77.58,11830
76.58,12226
74.87,11665
73.65,11204
73.39,10548
73.77,9672
75.07,9495
79.68,10056
84.66,11110
84.43,10771
82.27,9809
77.8,8994
74.53,8143
72.25,7000
71.69,6428
64.25,5120
57.59,4696
56.26,4598
56.14,4795
56.55,4786
63.03,4839
74.2,7037
78.24,8715
78.23,9582
78.68,9772
77.91,10216
76.25,8735
74.96,8395
75,8140
74.68,7488
74.77,7298
78.91,8297
85.17,9409
84.84,9409
81.8,7968
78.29,7678
75.23,6535
72.92,5481
73.5,4776
65.73,4269
59.87,3758
56.41,4046
56.31,4200
56.35,4504
63.79,4307
74.97,5598
78.36,6892
77.18,7789
77.57,8374
76.74,8877
76.76,9036
75.59,8997
75.27,8679
73.9,8279
74.65,7578
75.58,6659
79.28,7539
78.4,7725
78.11,7542
77,7251
74.37,6136
72.42,5693
70.22,4964
60,4795
54.84,5110
53.32,5727
52.12,6018
51.81,6151
53.21,5890
57.11,5615
59.47,5355
67.32,6014
71.25,7430
67.97,8233
66.06,8390
66.64,8410
65.47,8373
59.39,8766
58.52,8239
65.13,7441
75.08,8563
76.04,8497
76.59,7710
76.97,6801
68.58,6014
65.58,6011
58.17,6349
55.51,6799
51.93,7639
50.75,8240
50.18,8430
49.97,8431
50.44,8392
50.41,8071
51.08,8029
53.34,8144
55.74,7769
56.13,7854
55.83,8025
56.24,8067
56.88,8082
54.5,8084
54.11,7679
57.65,5873
68.49,5429
73.88,5198
76.61,5716
78.86,5964
76.49,5755
71.16,5277
66.97,3634
58.35,3600
56.23,4191
54.53,4577
53.13,4675
53.63,4677
56.49,4433
62.77,4441
74.83,4805
71.33,5374
70.46,6443
65.42,7099
61.68,7677
62.83,7938
62.33,8270
60.15,8467
59.76,8456
66.83,7191
74.07,7769
73.52,8037
74.84,8301
73.28,8308
69.01,7555
61.11,6241
58,6067
55.42,5921
54.09,6297
52.54,6050
52.38,5959
54.17,5324
61.15,4645
71.72,5218
75.46,5659
75.45,6721
77.18,7617
74.64,7941
73.91,8314
73.12,8085
72.18,7889
71.11,7326
70.8,6936
76.77,6647
81.36,7957
81.13,7749
80.53,7977
80.32,6861
76.61,6101
72.21,5744
62.76,5249
55.15,5511
53.08,6202
51.05,6807
51.21,7039
51.33,7175
53.6,6630
61.93,6204
72.85,6827
72.84,8061
73.96,9299
71.82,9627
69.87,9601
68.99,9325
67.09,8606
66.83,7849
66.56,7570
71.91,7717
78.09,7999
78.27,8319
78.17,8182
77.21,7465
72.01,6949
66.23,5834
58.85,5161
54.66,5418
52.5,6065
49.45,6375
49.37,6462
51.94,5995
55.48,5092
62.72,4925
69.97,6323
71.06,7486
73.42,9071
70.49,9758
70.17,9711
69.76,9572
68.6,9094
67.76,8493
67.48,7944
71.15,7529
78.31,8640
78.24,8892
78.38,8907
77.42,8412
73.04,7289
70.48,6007
70.4,4654
59.95,4372
58.17,4248
56.31,4459
55.09,4414
56.65,4508
61.37,4325
72.89,5040
75.34,5330
73.5,6292
74.89,7549
73.75,8371
72.67,8744
72.14,8005
70.6,7632
69.23,7309
70.38,6916
74.59,6981
81.93,8410
80.93,8461
79.49,7538
77.2,6912
75.52,5824
73.46,5382
71.38,5086
63.45,4193
60.1,4351
56.67,4872
56,4827
55.83,4884
57.51,5121
60.54,4579
64.57,4649
66.45,5264
70.9,6604
67.39,7837
66.35,7748
66.44,7739
66.37,7410
64.67,6713
64.69,5961
69.16,6254
78.5,7618
78.41,8277
77.64,7584
77.32,6595
74.07,5755
70.6,5162
67.85,5083
68.2,5429
63.6,5740
59.54,5535
56.52,5468
54.65,5327
54.16,5325
54.28,5436
54.26,5538
54.97,5526
54.99,5659
57.47,6142
59.12,7004
58.23,7202
56.56,7668
56.73,6935
57.24,6497
62.94,6496
69.63,7418
70.58,7204
72.12,7426
68.79,8072
66.8,7696
60.59,6869
64.04,8257
59.11,9237
56.35,8831
54.6,8441
54.29,9198
56.04,9971
60.1,9758
66.4,9814
73.37,11111
72.19,11529
76.33,11921
74.26,12301
74.09,12212
71.77,12290
68.43,12051
67.27,12250
68.1,11938
76.3,11273
82.18,11477
83.37,12188
79.21,12179
73.19,12223
67.48,12138
67.02,13273
62.12,11032
60.16,11159
57.26,11243
52.61,11432
52.73,10472
57.1,9822
64.61,9598
75.99,11089
77.75,12579
78.92,13721
82.91,14594
83.36,14321
81.58,14213
79.77,14422
77.96,13959
77.05,13561
77.9,12950
80.05,12668
84.23,12505
84.91,13626
84.77,13618
79.19,12551
75.83,10686
74.36,9373
69.61,14668
63.2,15144
60.67,15577
58.75,15825
57.84,16031
59.48,15735
68.36,14487
77.19,13758
79.16,13221
81.03,13937
82.3,15981
82.39,18163
78.97,18639
77.52,19735
75.31,20880
73.51,21416
74.34,21172
78.73,20606
84.87,18489
84.48,15929
83.59,13975
77.14,14200
71.54,12726
69.52,11631
58.58,14373
56.29,12847
57.67,12170
55.28,11857
48.78,11294
51.66,10832
60.77,10467
71.02,9596
76.18,10120
78.64,10873
80.23,12062
79.94,13221
79.89,13671
77.51,13619
77.5,13534
77.16,13869
76.32,13634
80.72,12716
84.12,11707
85.89,9928
84.16,8394
80.24,10573
73.53,9811
76.06,8321
67.4,7721
62.4,6955
61.49,6248
57.99,5764
56.65,5290
57.95,5285
63.81,5782
68.62,6521
73.33,7576
73.58,8952
79.11,10069
78.57,11107
79.71,11665
78.36,11798
76.29,11444
73.59,11249
74.14,10905
78.6,11237
82.84,10497
83.76,9768
84.13,8856
82.7,8364
80.49,8089
77.79,7130
73.6,9471
67.98,9206
64.99,8472
61.41,8464
59.88,8300
60.57,8050
62.76,8062
65.13,8186
68.71,9155
73.17,10790
79.18,12138
76.37,12847
76.42,13187
75.92,13222
76.1,13235
71.46,12800
66.48,12477
76.38,12350
83.04,12128
84.6,11801
80.97,10885
80.41,9993
76.67,10201
73.17,10312
76.08,7358
68.98,6086
64.31,4974
59.1,4154
57.25,3766
56.44,3585
56.77,3639
59.44,3566
60.28,4249
61.34,5755
64.74,7235
67.49,8166
73,8723
70.76,9029
64.98,8473
60.35,8429
61.61,8489
67.76,8403
77.95,7795
82.73,7722
80.36,7427
78.56,7468
78.05,7107
73.04,7039
66.19,7939
61.48,8274
58.87,8267
56.8,7909
55.84,7534
61.18,7032
73.09,6524
83.74,6493
85.93,7154
90.18,8552
92.48,10409
92.51,11397
92.83,12070
86.97,12288
86.17,12119
84.24,12434
82.74,12701
88.39,13318
94.53,13612
93.83,13340
90.48,12439
82.37,12110
78.81,11737
73.94,11292
66.64,5256
62.12,4892
59.38,4817
57.07,4579
55.2,4513
58.42,4510
64.92,4489
76.47,4470
82.63,4566
83.2,4813
84.68,5527
83.22,6422
81.46,7424
79.02,7935
77.96,7829
74.29,8101
73,7825
76.81,7008
83.44,6509
85.13,5893
85.39,7162
80.79,7244
77.44,6587
69.19,5412
64.7,7563
61.54,7881
57.28,7957
57.23,7964
55.91,8187
57.79,8249
64.5,7789
77.42,7372
85.79,7733
86.79,8753
88.47,10226
88.64,11233
88.32,10975
87.07,10491
87.49,10627
86.36,10881
86.85,9890
94.56,8004
100.58,7614
100.46,8323
97.48,8917
88.81,9148
87.38,8463
86.05,8523
80.84,9449
71.71,9322
67.1,9406
64.31,10193
62.67,10723
65.89,11263
79.63,11671
87.44,12115
95.71,12883
96.76,14030
96.88,15215
94.89,16318
92.24,17264
89.3,17925
87.6,18419
85.16,17836
85.09,16055
88.24,14574
92.43,14941
91.55,14829
88.48,14061
83,13271
77.54,12718
74.15,11358
66.1,13753
60.84,15410
57.13,16286
53.66,16364
49.86,16492
54.07,16477
59.94,15034
64.87,13393
78.63,14302
84.89,14579
86.58,15193
84.66,15858
82.22,16359
79.51,16778
78.75,17228
77.42,17318
78.68,16149
83.98,14418
91.37,14051
95.88,14206
95.51,13956
89.99,12811
88.65,11669
87.68,10682
82.15,9725
72.89,9595
67.51,9517
63.73,11681
58.55,12793
60.75,12838
63.54,12807
65.9,11454
67.89,10953
75.98,12674
77.4,14963
75.35,15644
69.15,15825
67.52,15768
65.53,15657
65.89,15890
65.4,15323
70.65,13967
87.05,13373
89.66,13947
86.17,13626
84.57,13590
80.2,12910
77.68,12217
73.26,10819
68.18,11645
63.97,12312
61.73,13394
58.97,13879
59.44,14380
59.99,14254
61.46,14139
64.03,14109
66.51,13973
68.82,13850
69.53,14802
66.88,15269
68.87,15547
65.96,16061
65.55,16818
65.56,16146
68.14,14243
79.71,13995
87.53,15378
86.95,15575
84.26,15319
82.75,14878
76.9,14007
66.1,14270
60.14,15429
56.67,16346
51.62,16883
49.02,16821
56.79,16845
66.28,15571
74.29,14226
84.14,15681
87.17,16870
89.39,18151
88,17951
86.31,18344
84.4,18579
81.81,18475
78.9,18258
78.59,17984
83.31,16965
90.77,18009
93.82,18420
93.54,18394
88.89,17051
85.93,16041
77.83,14467
69.03,14396
67.01,15408
62.4,15993
59.11,16245
56.75,16110
59.36,16103
67.23,15494
77.52,15672
88.37,17345
91.24,18056
91.9,19420
90.38,20309
88.59,20447
86.57,20097
84.27,19645
83.28,20190
82.84,20110
86.87,18838
93.7,18922
96.06,19786
96.02,19334
93.89,18686
88.66,17133
82.72,15027
73.96,14100
68.74,14139
65.78,14574
64.88,14996
62.85,15028
65.56,14837
69.74,13701
84.84,14142
95.28,16363
92.92,16366
94.71,16877
92.92,17431
91.91,17326
91.12,16876
88.37,16162
88.62,16149
88.92,15754
92.79,15512
103.65,15569
104.94,15660
104.28,15452
101.81,14211
96.58,13289
92.16,11887
86.48,10996
77.81,10394
74.31,10064
73.82,10292
73.7,10356
74.31,10544
80.9,10107
95.39,11977
101.78,13450
102.51,13894
102.77,14509
103.51,14759
101.24,15424
99.81,15104
100.95,14494
99.14,14355
98.58,14101
100.52,14534
106.03,14809
107.12,15221
104.82,14618
98.94,13492
94.07,13276
91.93,12946
87.66,11770
79.83,10826
77.18,10963
76.69,10814
76.97,10694
78.27,10520
84.71,10457
96.29,11413
105.11,11127
106.87,11634
107.49,12359
107.49,12608
105.52,12135
101.52,11874
100.24,11384
99.49,10876
97.87,10392
106.77,10221
109.36,10703
110.63,11344
110.19,10915
102.76,9901
101.3,9159
98.19,8648
93.83,8089
85.72,7268
79.85,6638
78.56,7029
76.79,6834
77.58,7144
76.94,6733
78.33,6452
82.95,6372
90.05,8520
89.8,9409
85.44,10173
84.73,9814
84.88,9909
84.3,9158
81.59,8892
76.47,8815
81.53,8468
100.55,9623
102.04,10097
97.58,10160
98.27,9858
93.72,9508
90.51,9229
87.51,9179
81.67,8594
74.72,9105
71.82,10285
68.55,10568
68.22,10843
68.7,10816
68.78,10644
72.32,10421
77.22,9457
79.47,9890
81.64,10567
81.39,11338
76.14,11304
73.2,12731
70.85,13816
70.61,13601
74.52,11296
93.86,11281
100.39,12085
100.04,11766
94.27,11288
92,10738
86.23,10030
76.94,9060
73.71,10272
68.54,10916
67.61,11339
66.85,11140
69.66,10841
86.21,9847
99.81,10881
100.29,11693
101.59,13044
102.79,14117
101.15,14495
100.03,14347
98.29,14028
95.7,13600
91.63,13857
90.95,13594
95.84,12723
103.26,12924
109.85,14543
109.72,14581
98.95,12983
93.73,12396
93.23,11433
93.56,11189
84.18,10886
76.68,10665
76.51,10893
75.72,10961
76.54,11140
86.45,11075
100.02,12638
101.75,13418
101.89,14339
103.09,15128
102.63,15539
101.64,15218
100.05,14594
95.79,14480
92.14,14439
90.6,13812
97.53,12456
108.46,12771
110.16,14051
110.16,13784
103.69,12654
100.76,11848
97.56,11150
103.11,11021
91.2,10835
85.5,10103
83.31,9785
81.23,9780
82.36,10152
85.56,10364
99.07,11501
104.48,11849
105.74,12751
106.6,13548
104.95,13775
104.28,13241
102.64,13409
96.3,12874
94.68,12536
93.53,12013
99.67,10984
110.86,10354
112.71,11054
112.81,10515
111.1,9384
106.02,9683
103.21,9108
97.78,8894
96.34,9366
88.7,9173
85.53,8915
84.25,8515
84.58,8917
85.99,9450
94.04,10060
103.87,11299
103.62,12525
102.29,12953
98.48,12945
97.31,12807
95.43,13243
93.52,12722
92.37,12382
92.13,12104
95.29,12172
104.5,13381
106.24,13716
104.13,14121
98.72,14498
95.42,14111
89.25,14406
74.69,13961
71.33,13595
68.66,14151
66.66,13927
66.14,13790
68.66,13369
71.54,12208
84.63,13090
94.04,13479
101.2,14210
101.25,14371
97.24,14885
91.73,15069
86.76,14591
85.01,13391
82.77,12636
83.22,12581
86.22,13068
96.21,13213
95.81,13711
88.89,13604
85.95,13293
82.12,12354
78.02,12527
67.93,12418
64.34,13509
60.96,14409
49.35,16194
48.46,16106
47.84,16449
53.14,15884
57.58,14710
61.52,13171
70.26,12247
75.92,13313
72.64,13727
71.61,14536
68.05,15165
67.19,15141
64.25,14292
65.12,13172
68.17,10647
86.42,10502
87.16,11983
86.72,12244
86.57,11686
84.1,10847
77.03,9190
68.81,9457
67.98,10242
61.06,11332
56.61,12179
53.43,12432
54.29,12600
55.33,12147
57.93,11671
61.49,10640
68.69,9963
73.44,9446
72.8,9770
74.9,10497
72.29,11152
69.91,12088
67.08,11679
67.5,11496
68.31,10633
83.71,9603
86.57,10047
87.17,10795
87.05,10718
85.36,10201
77.79,9409
66.62,10516
61.19,11506
54.09,12376
52.05,12404
52.19,12321
55.91,12084
64.55,10929
83.23,9492
86.39,9789
86.92,10581
88.21,10943
87.77,11123
87.73,11273
86.2,11342
84.99,11068
83.75,10877
83.15,10261
86.14,9782
95.69,10880
98.52,11733
96.38,11133
89.34,10296
85.78,9232
82.37,8784
68.63,8871
63.64,9337
61.73,9432
60.67,10011
58.59,9929
62.65,9389
69.31,8398
83.54,10247
86.39,11281
87.1,11966
88.89,12576
88.15,12272
88.39,12467
87.88,12642
87.48,11578
87.45,11291
86.94,11079
87.68,10526
100.49,10069
102.64,11288
96.37,10444
89.65,10371
87.49,9345
85.67,8295
77.85,6927
68.55,7103
67.55,7727
62.31,7487
61.55,7834
63.39,7674
70.68,7221
82.59,6700
86.51,7113
86.41,8177
88.02,9631
87.3,10131
85.86,10276
83.64,9761
80.99,8921
77.67,8406
74.52,8112
78.83,9527
86.47,10971
88.13,11396
85.9,10339
82.35,8418
71.6,6983
64.86,6629
48.85,13705
46.24,14465
45.29,15828
40.19,16676
38.21,17207
40.65,17423
47.65,17005
61.67,16136
66.24,15931
67.9,16424
69.02,16910
67.93,17291
68.21,17574
63.64,17723
60.99,18005
57.09,18304
55.58,18105
58.94,17559
68.15,17987
72.3,17662
72.36,16948
70.79,15793
59.83,15125
53.06,15712
49.7,8747
43.42,7417
42.75,6912
40.87,6599
40.99,6697
44.42,6986
49.59,7790
62.01,9917
68.32,10936
67.23,12255
66.91,13059
66.25,12986
65.27,13159
64.3,12782
62.87,12365
59.5,11798
57.66,11449
62.06,11459
66.62,12466
68.55,13851
64.61,13946
62.08,13133
53.27,11952
49.93,10910
44.84,9726
42.62,9440
40.35,9561
41.44,9783
40.74,9508
43,9563
46.56,9317
47.27,9481
51.3,9731
58.74,11034
60.32,12779
57.25,14166
57.54,15064
57.12,15226
55.01,15437
54.48,15764
54.47,15282
56.29,14932
64.07,15410
71.12,14204
65.23,12040
58.8,12690
58.86,11847
55.03,10450
43.71,5949
41.81,5427
32.85,5581
24.2,5368
20.79,5390
21.07,5544
21.19,5842
22.93,5896
24.25,7795
34.26,10015
43.95,11086
39.38,11148
39.48,11334
39.2,11088
38.44,11140
31.09,10636
32.29,10628
40.52,10159
58.46,9858
67.56,9325
65.87,9277
62.66,10115
59.61,9628
57.54,7726
51.98,7071
47.67,7013
48.11,6380
42.54,5928
41.39,5497
46.77,5478
52.42,6156
59.76,6605
70.44,7469
70.36,9019
70.93,10254
69,10895
63.93,11372
60.47,11227
59.85,10974
59.25,11316
58.55,11647
60.14,12659
71.01,12408
76.83,10897
78.84,9748
71.49,9026
66.45,7889
59.53,7504
55.59,10887
50.9,11225
48.73,10916
47.06,10551
46.94,10550
49.86,11060
56.45,11261
70.84,11088
75.34,11979
76.26,13656
75.82,14844
74.26,14492
71.91,13866
68.51,13623
63.27,13479
58.8,13409
58.35,13048
58.95,13074
72.12,12747
74.43,12457
76.65,12221
72.48,11863
69.26,12389
59.32,11797
54.19,6559
48.64,5706
46.18,4939
43.34,4509
43.13,4285
45,4242
51.72,4214
60.9,4328
69.92,5059
70.5,6499
71.84,8511
69.81,9819
69.24,10504
67.99,11158
64.71,11108
62.89,10589
65.02,10478
69.5,11017
76.58,10918
82.24,10089
83.03,8983
75.4,8115
69.93,7668
68.14,7191
58.4,11054
55.82,11295
52.04,10241
50.27,9978
49.13,10212
53.21,9801
61.52,9791
70.94,9834
74.68,9827
75.81,9928
76.55,11606
76.79,11916
76.1,12422
74.32,12253
73.62,12089
73.29,11975
74.04,11460
74.85,10677
80.23,9740
86.11,8731
81.92,8490
74.54,9454
70.55,8183
66.05,6693
58.62,5418
55.74,5763
52.02,5793
51.53,5652
51.76,5643
52.78,5611
60.84,5496
72.69,6178
79.15,6299
83.34,7276
84.48,8936
81.93,10148
80.61,11155
78.07,11344
75.92,10683
75.87,10491
75.34,10203
77.61,9554
84.24,8664
89.06,7340
84.83,7963
75.7,7866
74.54,7167
73.9,5832
68.24,8587
60.71,8716
58.87,8517
57.15,7800
54.81,7337
52.08,6587
55.83,6476
55.95,6374
56.25,6750
66.5,7324
70.15,7236
67.87,7759
66.71,7698
60.68,7811
58.51,7763
57.22,7515
58.24,6864
57.39,6497
62.77,8081
72.88,8815
70.75,8359
62.17,5838
60.13,4923
57.76,4796
57.55,10830
52.88,11193
49.56,11332
49.2,11578
48.04,12139
48.51,12219
45.63,11998
45.41,11425
45.46,11763
50.24,13427
49.63,15077
52.65,15877
56.91,16361
52.98,16710
48.24,16765
43.58,17128
40.66,15976
44.1,14288
51.57,14029
58.19,14671
58.35,14370
57.88,14114
51.47,14087
49.33,13479
49.64,19598
48.16,20001
39.86,19894
35.82,19588
36.91,18932
39.5,17423
49.64,15564
62.65,14787
67.78,15088
67.98,15004
67.91,15656
67.07,15193
64.62,15318
61.34,15499
58.69,15792
58.97,15502
57.84,14635
62.6,13592
75.01,13412
78.57,13596
78.47,13361
76.51,12518
69.62,10976
59.36,9907
53.43,9226
48.42,9937
46.53,10208
45.44,10155
45.2,9708
47.61,9013
54.72,8534
69.4,10099
74.17,11903
72.83,11866
74.5,12011
71.94,11719
69.51,11643
65.21,11428
63.06,11512
63.37,11192
64.25,10623
68.96,10024
77.09,10814
78.14,11546
77.95,11930
76.37,11450
69.2,9272
58.99,8169
56.43,8131
51.89,8620
49.19,9223
48.94,9819
48.82,9852
49.1,9768
56.19,8869
67.02,9194
72.42,9900
72.18,10779
70.52,11169
68.84,11756
67.69,12289
68.05,11810
65.43,11307
65.45,10340
65.42,9534
66.85,8836
75.06,9594
77.26,10886
77.53,11259
75.26,10427
69.6,9062
60.47,8261
55.76,8262
49.92,8761
50.02,8823
47.07,8859
47.38,8587
48.98,7639
56.94,7045
66.6,8430
70.3,8487
70.31,9656
70.02,9741
67.98,9817
68.07,10497
66.98,10473
66.11,9974
65.91,9447
65.4,9077
67.04,8150
75.46,8786
79.17,10559
77.36,10477
75.24,9394
69.48,7330
67.78,5995
65.01,5796
56.02,5550
52.78,5571
51.04,5731
50.47,5618
53.51,5618
62.37,5625
67.27,6967
72.08,7869
72.62,9092
72.24,9626
71.54,9649
70.87,9632
69.54,9462
68.83,9196
68.01,8647
68.04,8258
69.15,8034
73.23,7529
76.47,8572
76.09,8825
73.95,8466
70.89,7223
69.59,5713
67.89,5717
65.2,5516
59.33,5341
52.07,5311
51.05,5404
50.61,5306
52.19,5182
58.23,4886
58.3,5076
61.66,6239
64.75,7200
63.64,7590
62.07,7777
63.58,7631
60.9,7656
56.18,6502
53.69,5986
