temp,pressure,humidity,wind_speed,rain_1h,rain_3h,snow_3h,clouds_all
301.914,1013.8,57.2,3.4,0,0,0,27
300.934,1014.6,60.8,2.4,0,0,0,20
300.306,1014.8,62.8,2.6,0,0,0,16
299.124,1015.4,66.8,2,0,0,0,23
298.57,1015.8,67.4,2.8,0.18,0,0,23
298.044,1016,67,2.8,0.6,0,0,19
297.272,1015.6,67.8,3.4,0.18,0,0,23
296.958,1016,69.2,2.8,0.06,0,0,23
296.73,1015.8,72.8,2.4,0.06,0,0,27
296.592,1015.4,72,1.4,0,0,0,31
296.92,1015.8,73,1,0,0,0,31
298.946,1016.4,71.2,1.4,0.06,0,0,27
300.13,1016.2,64.8,1.6,0.06,0,0,27
301.82,1016.6,56.6,1.8,0.06,0,0,23
302.866,1016.6,52,1.6,0,0,0,19
303.89,1016.8,50.8,2.6,0,0,0,19
304.576,1016.2,48.8,3.4,0,0,0,19
304.924,1016,47.2,4,0,0,0,27
304.98,1015.6,48.4,3.4,0,0,0,31
304.294,1015.4,50.8,4.2,0.06,0,0,31
303.478,1015.2,47.8,3.6,0,0,0,23
302.538,1015.4,53,4.2,0.06,0,0,27
301.484,1016.2,59.2,4,0,0,0,38
301.178,1015.8,57.8,2.8,0.06,0,0,38
300.276,1015.8,59.4,2,0,0,0,27
299.56,1016.4,58.8,2.6,0,0,0,27
298.444,1017,61.4,1.4,0.6,0,0,27
297.698,1016.8,65.2,1.8,0.6,0,0,23
297.158,1017.2,66,1.8,0,0,0,23
296.616,1017.4,70.2,1.6,0,0,0,19
295.974,1017,70,1.8,0,0,0,19
295.454,1017.2,73.2,1.4,0,0,0,19
295.224,1016.4,72.2,1.4,0,0,0,23
295,1016.6,72,1.8,0,0,0,23
296.06,1016.6,69.2,1.4,0,0,0,23
298.2,1016.8,63.4,2,0,0,0,27
300.146,1016.8,58.6,1.8,0,0,0,27
301.696,1016.6,52.2,0.8,0,0,0,23
303.086,1016.4,49.6,1.2,0,0,0,27
303.562,1016,49.4,2.4,0,0,0,27
304.514,1015.4,47.8,3,0,0,0,27
304.994,1014.6,44.4,3.6,0,0,0,20
305.548,1014.2,39.4,4.4,0.06,0,0,20
305.874,1013.4,39.8,5,0,0,0,16
305.37,1012.6,37.6,4.8,0.06,0,0,12
304.754,1012.4,40.8,5.4,0,0,0,12
303.628,1012.2,47,5.6,0.06,0,0,8
302.234,1012.4,52.4,4.2,0,0,0,8
301.052,1012.8,60.6,3.4,0,0,0,8
299.594,1012.8,61.2,2.4,0,0,0,8
298.618,1013,62.2,1.8,0,0,0,4
297.784,1013,66.4,1.6,0,0,0,4
297.452,1013.2,67.6,2,0,0,0,8
296.814,1012.6,73.4,1.6,0.18,0,0,8
295.97,1012.6,74.2,1.4,0,0,0,8
295.562,1012,74,1.2,0,0,0,4
295.528,1011.8,74.4,0.8,0,0,0,4
294.974,1011.8,75.2,0.8,0,0,0,4
296.374,1012,77.2,1.2,0,0,0,4
298.284,1011.8,72.8,0.6,0,0,0,4
300.112,1012.2,62,1.2,0,0,0,4
302.156,1012.2,53.4,1.6,0,0,0,4
303.38,1012,47.4,2,0,0,0,4
304.334,1011.6,41.6,2.6,0.6,0,0,4
305.386,1011.2,40,4,0,0,0,8
305.614,1010.8,38,5,0,0,0,8
305.532,1010.6,39.2,5.6,0,0,0,8
304.884,1010.4,40.4,5.2,0.18,0,0,12
304.658,1010,40.6,4.6,0,0,0,23
304.102,1010,44.8,5.2,0.6,0,0,30
303.06,1010,46.8,4.8,0,0,0,30
302.08,1010.4,51.8,4.8,0,0,0,30
300.662,1011.2,58.2,3.6,0.06,0,0,26
299.616,1012.4,66.8,3.2,0,0,0,23
298.766,1012.6,65.4,1.4,0,0,0,19
298.296,1013.2,63,1.2,0.18,0,0,26
297.756,1013,65.2,2.2,0,0,0,26
297.272,1013.4,69.8,2.6,0.12,0,0,26
296.706,1013.4,69.2,3.2,0.06,0,0,30
296.03,1013.4,67.4,2.2,0,0,0,44.2
295.71,1013.8,70,2,0,0,0,41.2
295.17,1014,74.2,1.6,0.18,0,0,30
295.382,1014.8,74.2,1.8,0.18,0,0,30
296.786,1015.2,69.6,2,2.4,0,0,27
297.764,1015.8,65.2,1.6,2.4,0,0,27
299.176,1016.2,59.8,1.8,0,0,0,27
300.486,1016.2,51.8,2.2,0.06,0,0,31
300.94,1016.4,50.2,3,0,0,0,27
301.486,1016.4,45.4,2.6,0.18,0,0,16
301.872,1016.4,45.8,3.4,0.06,0,0,27
302.416,1016,41.4,2.6,0,0,0,27
302.306,1016,42.2,3.4,0,0,0,16
302.502,1015.4,41.4,3.4,0,0,0,16
302.258,1015.4,44.4,3.4,0,0,0,16
301.26,1015.2,48.8,3.4,0,0,0,20
299.954,1015.6,52,3.6,0,0,0,27
298.788,1015.8,55,2.8,0,0,0,34
297.736,1016.4,62.2,2.6,0,0,0,30
296.66,1017,62.8,2.4,0,0,0,30
296.056,1017,63.4,2,0,0,0,30
295.554,1016.8,64.4,2.2,0,0,0,19
295.14,1016.4,72.4,1.4,0,0,0,4
294.362,1016.4,69.4,1.2,0,0,0,19
293.916,1016.2,72.2,1.4,0,0,0,19
293.784,1015.4,71.4,1.6,0,0,0,23
293.566,1015.2,72,1.2,0,0,0,30
294.17,1015.4,71,0.6,0.18,0,0,30
296.872,1015.8,63.2,1.6,0,0,0,30
298.542,1015.8,59.8,1.8,0,0,0,23
300.952,1016,56.4,0.6,0,0,0,23
300.55,1015.8,49.2,1.8,0,0,0,23
303.728,1015.4,43.2,2.4,0,0,0,23
304.528,1014.8,41.6,3,0,0,0,12
305.38,1014.2,40,4.6,0,0,0,12
305.624,1013.8,38.4,4,0,0,0,12
305.648,1013.2,40,4.2,0,0,0,8
305.628,1012.4,45,5.4,0,0,0,8
304.982,1012.2,46.6,5,0,0,0,8
304.304,1012.4,50.8,4.8,0,0,0,19
303.094,1012.4,52.6,4.8,0,0,0,19
301.536,1012.6,54.8,4.8,0,0,0,19
300.41,1013,60.2,3.4,0,0,0,19
299.746,1013.6,61,2,0.06,0,0,19
298.744,1013.8,64.2,2,0.18,0,0,22
298.176,1013.4,67.2,2.4,0,0,0,19
297.69,1013.6,68.4,2.2,0,0,0,23
297.694,1013.2,69.2,1.6,0.06,0,0,32.4
296.676,1013.2,70.8,1.4,0.06,0,0,25.4
296.438,1012.8,73.6,1.2,0.06,0,0,19
296.13,1013,76.8,0.6,0,0,0,30
297.136,1013,75,0.4,0,0,0,30
298.572,1013.8,71.4,1.6,0,0,0,30
300.18,1014,60.2,2.4,0.06,0,0,30
301.468,1014.4,57.2,2.4,0,0,0,30
302.52,1014.4,50.8,3,0,0,0,23
303.186,1014.4,49.2,3.6,0,0,0,23
303.9,1014.4,48.6,4.2,0,0,0,23
304.278,1014,47.8,4,0,0,0,23
304.774,1013.6,47.6,3.8,0,0,0,23
304.81,1013.4,45.2,4.4,0,0,0,23
304.598,1013.2,43.2,3.8,0,0,0,34
304.028,1013,41,4,0,0,0,30
303.306,1013.2,40,3.8,0,0,0,30
302.332,1013,45,4.4,0,0,0,30
301.234,1013.2,52.6,3.6,0,0,0,30
299.598,1014.2,60.8,2.2,0,0,0,30
298.774,1014.2,61,1.8,0,0,0,23
298.022,1014.4,61.8,1.2,0,0,0,45
297.67,1014.6,64,1,0,0,0,45
297.52,1014.6,64.8,1,0,0,0,38
296.516,1014.4,64.6,1,0,0,0,27
296.2,1013.8,68.4,1.2,0,0,0,24
295.83,1014,71.6,0.8,0,0,0,38
295.708,1013.8,67.8,0.8,0,0,0,38
296.362,1014.4,69.8,1.2,0,0,0,34
297.728,1014.8,66.8,1,0,0,0,34
299.66,1014.6,62.2,1.2,0,0,0,34
301.264,1014.6,55.2,1.6,0,0,0,34
302.618,1014.6,52.6,1.8,0,0,0,34
303.162,1014.4,49.2,1.6,0,0,0,34
304.426,1014,43.4,2,0,0,0,34
305.09,1013.2,43.2,2,0,0,0,23
305.632,1013,42.8,3.4,0,0,0,23
305.812,1012.4,44.4,3.8,0,0,0,23
305.608,1011.8,42.4,4.6,0,0,0,23
305.136,1011.4,44.6,4.6,0,0,0,23
304.452,1011.4,45.8,4,0,0,0,19
303.054,1011.4,49,3.6,0,0,0,23
301.914,1011.8,55.2,2.8,0,0,0,23
300.476,1012.2,58.4,2.4,0,0,0,16
299.684,1013,62.4,1.8,0,0,0,27
298.74,1013.2,64,2,0,0,0,27
297.728,1013.8,67.6,2,0,0,0,19
297.76,1013.4,67.8,1.4,0,0,0,19
296.276,1013,70,0.8,0,0,0,15
296.036,1012.4,68.6,1,0,0,0,23
295.826,1012.4,70.8,0.8,0,0,0,30
295.8,1012.2,71.8,1,0,0,0,30
296.38,1012.8,73.4,1.2,0,0,0,45
298.218,1013.2,70.6,0.8,0.06,0,0,41
299.632,1013,68.6,1.6,0.06,0,0,38
301.636,1013,65.4,1.8,0.06,0,0,38
303.374,1009.8,53.6,2.8,0,0,0,27
303.404,1013,58.8,2.8,0,0,0,23
304.158,1012.6,58.2,4,0.06,0,0,23
304.434,1012.4,53.4,4.2,0,0,0,23
304.656,1011.8,51.2,4.8,0.06,0,0,27
304.638,1011.4,49.2,4.6,0,0,0,27
304.308,1011.2,50.2,4.2,0,0,0,23
303.436,1011,51.2,4,0.06,0,0,23
302.616,1010.8,50,4.4,0.06,0,0,23
301.242,1011,51,3.6,0,0,0,23
300.248,1011.4,56.2,3.8,0,0,0,23
299.012,1012.2,61.4,2.6,0,0,0,27
298.258,1012.8,63.6,2.6,0,0,0,23.4
297.516,1012.8,65.6,2.4,0,0,0,16
297.33,1013.2,65,2.8,0,0,0,27
297.096,1013.2,66.8,2.6,0.06,0,0,27
296.142,1012.6,71.6,1.6,0.12,0,0,30.4
295.882,1012.6,72.8,1,0.06,0,0,20
295.69,1012.4,74.8,1,0.06,0,0,23
295.506,1012.4,75.6,2,0.06,0,0,27
295.812,1012.8,77,1.6,0.06,0,0,27
296.944,1013,72.4,1.6,0.24,0,0,27
298.048,1013.2,68.6,1.8,0,0,0,38
299.158,1013.2,64.8,1.8,0.06,0,0,45
300.024,1013.4,59.8,2.2,0.18,0,0,38
300.472,1013.4,55.2,3,0.18,0,0,34
300.636,1013.2,54.6,2.8,0.24,0,0,38
301.19,1013,51.4,3.2,0.24,0,0,42
300.914,1012,48.6,3.8,0,0,0,31
301.344,1011.6,47.6,4.4,0,0,0,31
301.014,1011,50.8,5.4,0,0,0,27
300.186,1011.2,52.4,5.4,0,0,0,35
299.236,1011.4,52.8,5,0.66,0,0,24
298.518,1011.2,55.8,3.6,0.06,0,0,31
297.662,1011.6,58.4,3,0,0,0,16
296.854,1011.8,64.2,2.4,0,0,0,27
296.404,1012.2,66.4,2.2,0,0,0,23
295.67,1012.2,70.2,2.8,0,0,0,27
295.57,1012.2,72.8,2,0,0,0,34
295.205,1011.6,72.4,1.6,0,0,0,32.4
295.062,1011.2,73.6,2,0,0,0,34
294.88,1010.8,74.4,1.4,0,0,0,28
294.846,1010.4,74.2,1.4,0,0,0,24
295.132,1010.2,76.2,0.8,0.06,0,0,31
295.47,1010.2,75.4,1.2,0.6,0,0,38
296.062,1010.6,76.6,1.6,0.18,0,0,49
297.526,1011,68.4,2,0.06,0,0,49
298.874,1011.2,63.2,2,0,0,0,42
299.922,1010.6,59.8,3,0.06,0,0,38
300.218,1010.8,57,4.2,0,0,0,38
300.738,1010.4,56.8,4.8,0,0,0,53
300.72,1010.4,54,4.4,0,0,0,46
301.004,1009.6,52.2,5,0,0,0,38
299.996,1009.2,54.2,5.4,0,0,0,38
299.562,1009.4,57,4.6,0,0,0,42
298.698,1009.4,60.4,4.4,0,0,0,38
298.332,1009.2,60.6,4,2.4,0,0,38
297.354,1010,65.4,4.4,0.6,0,0,42
296.16,1010.6,68.4,4,0.24,0,0,41
294.816,1011.2,76,2.8,0.78,0,0,45
294.254,1011.6,78.4,3.2,0.06,0,0,42
293.772,1012,79,3.4,0.18,0,0,42
292.93,1012.4,76,2.2,2.4,0,0,45
293.21,1012.8,78.8,3.4,0.6,0,0,41
292.388,1012.6,82.6,1.2,0.6,0,0,45
292.38,1012.4,84,1.6,0,0,0,38
292.238,1012.6,86,1.4,0,0,0,34
291.842,1013,88,1.6,2.4,0,0,34
292.382,1013.2,83,2,0.18,0,0,34
293.75,1013.8,79,1.4,0.18,0,0,27
295.59,1014.4,73.2,1.8,0,0,0,16
296.836,1014.8,65.2,2,0,0,0,20
298.352,1014.8,61.2,1.8,0,0,0,27
298.898,1015,55.4,1.6,0.06,0,0,34
299.866,1015.2,49.4,1.8,0,0,0,49
300.778,1014.8,49.8,2.8,0,0,0,42
301.122,1014.6,47.2,2.6,0,0,0,31
301.622,1014.4,42.2,2.6,0,0,0,24
301.41,1014.4,42,3.2,0,0,0,24
301.128,1014,41.6,2.2,0,0,0,12
300.668,1013.8,43.4,2.6,0,0,0,16
299.624,1013.8,43.6,1.8,0,0,0,12
298.21,1014.2,47.6,1.8,0,0,0,12
296.718,1015,52.6,2,0,0,0,12
295.824,1015.6,59.4,1.2,0,0,0,8
294.768,1016,63.4,1.6,0,0,0,8
294.242,1016.6,66.8,1.4,0,0,0,8
293.716,1016.2,69.8,1.4,0,0,0,8
293.738,1016.4,78.4,1.8,0,0,0,0
292.622,1016,77.6,0.8,0,0,0,0
292.616,1015.4,78.6,1,0,0,0,15
292.376,1015.6,77.8,1.8,0,0,0,19
293.16,1015.4,79.4,1.6,0,0,0,23
295.232,1015.8,73.6,2.2,0,0,0,12
297.7,1015.8,62.8,2.2,0,0,0,12
300.11,1015.8,56.8,1.6,0,0,0,12
302.006,1015.8,53.2,2.2,0,0,0,16
302.852,1015.6,47.8,2.6,0,0,0,16
304.388,1015.2,45.2,3.4,0,0,0,12
305.186,1015,43.2,4,0,0,0,8
305.618,1014.2,40,3.2,0,0,0,4
306.096,1014,39.4,3.6,0,0,0,4
306.38,1013.8,39,4.6,0,0,0,8
305.63,1013.6,39.4,4.4,0,0,0,8
305.19,1013.4,41,4,0,0,0,4
303.534,1014.4,45,3.8,0,0,0,4
301.176,1014.6,58.6,3.4,0,0,0,12
300.12,1015.2,58.6,2.8,0,0,0,23
298.814,1015.8,60.2,2.2,0,0,0,30
297.762,1016.4,64.8,1.6,0,0,0,23
297.066,1016.4,64.8,1.6,0,0,0,19
296.52,1016.6,68,1.6,0,0,0,8
296.008,1016.4,71.4,1.2,0,0,0,8
295.526,1016.4,72.2,1.4,0,0,0,12
295.064,1015.6,73.2,1.6,0,0,0,8
294.842,1015.6,76.4,1.4,0,0,0,4
295.522,1015.8,77.2,0.8,0,0,0,4
297.406,1016,70.4,1.4,0,0,0,4
299.8,1016.2,66.8,1.6,0,0,0,0
301.832,1016,58.6,1.8,0,0,0,0
303.184,1016.2,56.4,2.4,0,0,0,4
304.464,1016,52.2,3,0,0,0,4
305.228,1015.6,51.4,4.2,0,0,0,8
305.46,1015.8,52,4.8,0,0,0,8
305.274,1015.4,56.4,5.4,0,0,0,20
304.634,1015,57.2,4.8,0,0,0,16
304.342,1014.8,56.8,5.2,0,0,0,31
303.488,1014.2,55.6,5,0,0,0,27
302.394,1014.4,56.8,5,0.06,0,0,27
301.128,1014.4,57.6,4.4,0,0,0,31
300.158,1014.8,63.2,3,0,0,0,16
299.402,1015.2,64.8,2,0,0,0,19
298.76,1015.6,69.8,1.8,0,0,0,23
298.09,1016.2,67,1.6,0,0,0,27
297.77,1016.2,68.6,2.6,0,0,0,34
297.99,1016.6,68.2,3,0,0,0,23
297.436,1016.2,62.8,2,0,0,0,41
296.976,1015.8,70.6,2.6,0,0,0,38
296.426,1015.8,74,1.6,0.06,0,0,38
296.014,1016,77,1.4,0.6,0,0,38
296.306,1016.4,77,1.6,0.18,0,0,42
297.766,1016.6,74.6,1,0.6,0,0,39
299.086,1016.6,72.8,1.4,0,0,0,35
300.9,1017.2,69.8,1,0.06,0,0,31
301.946,1017,62.4,1.4,0,0,0,23
302.582,1017.2,58,2.6,0,0,0,23
303.492,1016.6,56.4,1.6,0,0,0,23
303.42,1016.6,54.8,3,0,0,0,23
303.648,1016,50.2,3.2,0,0,0,23
303.622,1015.6,51.6,3.2,0,0,0,23
303.406,1015.4,52.6,3.2,0,0,0,23
302.974,1014.8,53,3,0,0,0,23
302.28,1014.4,48.2,3.6,0,0,0,26
300.878,1014.4,52.4,3.6,0,0,0,23
300.08,1014.6,55,2.4,0,0,0,12
298.648,1015,60.2,1.8,0,0,0,8
297.846,1015.2,61,1.4,0,0,0,8
297.15,1015.6,62.8,1.2,0,0,0,8
296.506,1015.2,65.8,1.2,0,0,0,4
296.428,1015,68.6,1,0,0,0,4
295.534,1014.8,68.4,1.6,0,0,0,0
295,1014.4,69.6,1.4,0,0,0,15
294.57,1014.2,71,1.2,0,0,0,15
294.472,1014.4,73.2,1.2,0,0,0,19
295.508,1014.4,73.2,1.4,0,0,0,8
297.746,1014.2,71,2.2,0,0,0,8
299.876,1014.6,63.6,1.6,0,0,0,4
301.966,1014.4,55.2,0.4,0,0,0,4
303.452,1014.4,50.2,2,0,0,0,4
304.162,1014.6,48,3,0,0,0,4
304.996,1014.2,47.2,3.6,0,0,0,8
305.668,1014,45.6,4.4,0,0,0,12
305.828,1013.6,44.6,4.4,0,0,0,12
306.238,1013.4,45.4,4.6,0,0,0,15
303.628,1013.4,43.8,4.2,0,0,0,8
301.194,1013,44.4,4.8,0,0,0,4
300.176,1012.8,47,4,0,0,0,8
299.154,1013.4,49.4,3.6,0,0,0,8
297.748,1014,53.8,2.4,0,0,0,8
296.504,1014.6,56.4,2,0,0,0,19
295.716,1014.6,59.2,2,0,0,0,19
294.8565,1014.4,60.8,1.6,0,0,0,12.6
292.784,1014.6,58.6,1.2,0,0,0,8
292.74,1015,64.2,1,0,0,0,8
292.432,1015,63.2,1.2,0,0,0,19
291.41,1015,64.4,1.2,0,0,0,8
291.614,1014.6,67.2,1,0,0,0,19
291.396,1014.6,65.4,1.2,0,0,0,19
292.198,1015,66.2,1.6,0,0,0,19
294.056,1015.4,63.4,1.8,0,0,0,16
295.706,1015.4,60,1.4,0,0,0,16
302.148,1015.6,54,1.8,0,0,0,16
303.26,1015.4,50.2,1.8,0,0,0,20
304.182,1015.2,49.4,2.4,0,0,0,16
305.164,1014.8,44.8,2.6,0,0,0,8
305.914,1013.8,44.6,3,0,0,0,12
305.628,1013.8,45.4,4.2,0,0,0,12
305.37,1013.8,48.2,4,0,0,0,20
304.864,1013.6,49.2,3.4,0,0,0,27
304.226,1013.4,51.8,3.2,0,0,0,23
303.286,1012.8,49,2.8,0,0,0,23
302.378,1013.4,52,2.6,0.18,0,0,27
301.442,1013.8,54,2.4,0.18,0,0,27
300.428,1014.4,55,2.2,0.18,0,0,31
299.878,1014.8,57.6,1.6,0.18,0,0,27
298.998,1014,61,2.2,0.18,0,0,27
298.616,1014.4,61.4,1.4,0.18,0,0,27
298.034,1014.6,70.2,1.8,0.24,0,0,27
297.542,1014.2,69.4,1.4,0.24,0,0,23
297.016,1014,70.4,2.2,0.18,0,0,23
296.62,1013.4,72.8,1,0.18,0,0,23
296.496,1013.6,64.8,1.8,0.18,0,0,23
297.322,1014.2,68.6,1.2,0.18,0,0,15
298.44,1014.6,62.2,2,0.18,0,0,15
300.158,1014.8,59.8,1.2,0.18,0,0,19
302.16,1015.4,50.6,1.4,0.24,0,0,19
302.97,1015.2,54.2,2,0.18,0,0,15
303.666,1015.2,50.6,2.8,0.18,0,0,15
304.712,1015.4,51.6,3.4,0,0,0,23
304.844,1015,50.6,3,0,0,0,23
305.05,1015.2,50.8,3.8,0,0,0,23
304.79,1014.8,54.2,4.6,0,0,0,15
304.068,1014.6,51,4.2,0,0,0,15
303.182,1014.6,53.6,3.4,0,0,0,15
302.46,1014.8,56.2,3.6,0,0,0,23
301.756,1015,54,3.2,0,0,0,23
301.148,1016.2,57,4,0.06,0,0,38
300.452,1016.4,59,2.6,0.06,0,0,45
300.202,1016.8,57.8,3.4,0.12,0,0,42
299.472,1017.2,55,3.8,0,0,0,38
298.546,1018,69,5,0.06,0,0,39
298.206,1017.2,68.2,2.8,0,0,0,31
297.738,1016.8,62.8,1.6,0.06,0,0,23
297.458,1017,63.8,1,0,0,0,23
297.23,1017,67.6,1.4,0,0,0,23
297.74,1017.2,68.8,0.4,0.06,0,0,31
297.248,1017.4,67.6,1.6,0.12,0,0,35
297.914,1018.4,73.4,1.2,0.06,0,0,23
298.174,1019,72,1.2,0.12,0,0,27
299.134,1018.8,70.8,1.4,0.12,0,0,31
299.768,1019,65.4,1.4,0.06,0,0,23
300.224,1019.4,62.6,1.6,0.06,0,0,23
301.458,1019.2,53.4,3.4,0,0,0,27
302.09,1018.8,52.6,2.8,0.06,0,0,34
301.678,1018.6,53.4,4,0.06,0,0,23
301.008,1018.6,57.8,4.2,0.36,0,0,31
300.884,1018.4,54.8,4,0.18,0,0,31
300.474,1018.4,55.6,3.6,0.18,0,0,38
300.218,1018,51.6,3.2,0.06,0,0,27
299.302,1018.4,57,1.8,0.06,0,0,31
297.208,1018.8,58.4,2.4,0.06,0,0,34
296.178,1019.4,61.6,2,0,0,0,34
295.446,1019.8,67.4,2.6,0.06,0,0,24
294.88,1019.6,70.6,2.4,0,0,0,34
294.37,1019.8,73,2.4,0,0,0,27
294.004,1019.8,74.2,1.6,0,0,0,23
293.562,1019.8,77.6,1.2,0,0,0,31
293.248,1019.6,76.8,1.4,0,0,0,42
293.18,1019.6,76.2,1.6,0.06,0,0,49
293.808,1019.8,77.4,2.2,0.18,0,0,48
293.682,1019.6,77.2,2,0.06,0,0,48
294.706,1019.8,72.4,2.4,0,0,0,35
295.74,1020.2,67.8,3.2,0.06,0,0,42
296.438,1020.4,58.4,3.8,0.06,0,0,42
297.606,1020.4,53.8,2.6,0,0,0,38
300.392,1020,46.8,2.8,0,0,0,41
301.338,1019.8,44,2.4,0,0,0,38
301.762,1019.6,43.2,3.8,0,0,0,24
301.766,1019,46.4,3,0,0,0,27
301.95,1018.4,45.8,3.8,0,0,0,27
302.026,1018.4,45.6,3.6,0,0,0,31
301.656,1018.2,45,2.8,0,0,0,27
300.982,1018.2,44.6,2.6,0,0,0,23
300.114,1018.2,45.6,2.8,0.06,0,0,19
298.882,1018.2,49.8,1.4,0,0,0,19
298.07,1018.4,52.6,1.4,0,0,0,19
297.44,1019,53.8,0.8,0,0,0,19
296.582,1018.8,58.2,0.8,0,0,0,23
295.85,1018.8,63.2,0.8,0,0,0,27
295.354,1019,68.8,1.6,0,0,0,23
294.694,1018.6,71.8,1.6,0,0,0,23
294.032,1017.6,73.4,2.8,0,0,0,23
293.606,1017.2,74.2,2.2,0.06,0,0,16
293.464,1017,76.4,1.4,0,0,0,30
294.252,1017,75.8,1.8,0,0,0,19
295.4614,1017,68.6,1.6,0,0.0004,0,19
297.898,1017,62.2,2.6,0,0,0,19
299.626,1016.6,56.2,1.8,0,0,0,8
301.746,1016.4,48.8,1.8,0,0,0,8
302.428,1016.2,46.2,2.8,0,0,0,8
303.824,1016,42,2.6,0,0,0,8
304.622,1015.2,41.8,2.8,0,0,0,8
304.73,1014.4,42.2,3.6,0,0,0,8
304.778,1014.2,44,4.6,0,0,0,19
304.284,1013.6,46.4,4.6,0,0,0,12
303.778,1013.6,46.8,4.6,0,0,0,12
302.574,1013.6,49,4,0,0,0,19
301.204,1013.6,54.6,2.4,0,0,0,12
300.038,1014,58.6,2.8,0,0,0,15
298.924,1014.8,58,1.8,0,0,0,15
298.408,1015.4,60.8,2,0,0,0,15
297.416,1015.4,64.8,1.8,0,0,0,15
297.12,1015.2,64.2,2,0,0,0,15
296.918,1014.8,66.4,2,0,0,0,8
296.2,1014.6,67.8,1.6,0,0,0,8
295.724,1013.8,69.2,1.8,0,0,0,8
295.23,1013.4,69,1.4,0,0,0,19
295.204,1013.2,74.6,1.4,0,0,0,19
296.172,1013.4,71.8,1.4,0,0,0,19
297.596,1013.4,71.2,1.6,0,0,0,19
299.53,1013.6,65.2,1.8,0,0,0,15
301.158,1013.8,61.6,1.2,0,0,0,15
302.594,1014,60.4,2.2,0,0,0,4
303.39,1014.2,55,2.4,0,0,0,4
304.31,1013.6,50.2,4,0,0,0,12
304.634,1013.6,51.2,4.2,0,0,0,12
304.872,1013.2,49.8,4.6,0,0,0,16
304.422,1012.8,50.6,5,0,0,0,16
303.59,1012.8,50.8,5,0,0,0,16
303.162,1013.2,51,4.8,0.18,0,0,16
302.258,1013.4,52.8,4.6,0,0,0,19
301.112,1013.4,57,4,0,0,0,31
300.262,1014,58.4,4,0,0,0,27
299.496,1014.8,63.2,3,0,0,0,27
298.856,1015,63,2,0,0,0,20
298.152,1015.6,66,1.8,0,0,0,23
297.708,1016,66.8,1.8,0,0,0,27
297.084,1016,69.8,1.4,0,0,0,34
296.186,1015.8,71,1.4,0,0,0,31
295.874,1015.8,72,1.2,0,0,0,23
295.544,1015.8,74.2,1,0,0,0,15
295.124,1015.6,76.4,0.8,0,0,0,15
295.712,1016,75.8,1.2,0,0,0,19
297.398,1016.2,71.4,1.2,0,0,0,23
299.692,1016.6,66.8,0.8,0,0,0,23
301.49,1016.8,61.6,0.8,0,0,0,23
302.968,1016.8,51.2,1.8,0,0,0,16
303.682,1016.8,47.6,2.4,0,0,0,23
304.19,1016.8,50.2,3,0,0,0,23
304.93,1016.4,47.4,3.8,0,0,0,19
305.028,1016,48.4,4.2,0,0,0,12
304.536,1015.8,51,4.2,0,0,0,8
304.232,1015.4,50.8,4.6,0,0,0,12
303.132,1015.6,56.4,4.2,0,0,0,16
302.342,1015.6,51.8,3.4,0,0,0,20
301.602,1015.6,53.8,3,0,0,0,16
300.72,1016.2,56.8,3,0.06,0,0,24
299.912,1016.6,61,3,0.06,0,0,16
299.252,1016.8,60.6,3.8,0.06,0,0,20
298.808,1016.8,55.2,2.6,0,0,0,12
298.17,1016.6,57.8,2.8,0,0,0,16
297.582,1016.8,63.2,2.2,0,0,0,12
296.832,1016.2,67.8,2,0,0,0,12
296.132,1016,73.4,1.6,0,0,0,23
295.848,1016,76.4,1.6,0,0,0,27
295.612,1016.2,77,2,0,0,0,16
296.088,1016.4,76.2,2.4,0,0,0,23
297.22,1016.6,74.6,2.2,0,0,0,23
298.262,1016.8,61.8,3.8,0.06,0,0,19
299.798,1017,54.6,5.4,0,0,0,23
300.868,1016.8,48.2,4.8,0,0,0,23
301.256,1016.4,44,5,0,0,0,16
301.914,1015.8,41.2,4.8,0.18,0,0,12
303.108,1015.8,38.2,6.4,0,0,0,16
303.206,1015.6,41.8,6.4,0.18,0,0,20
302.228,1015.4,39.4,6,0.66,0,0,31
301.982,1014.8,39.2,5.8,0.18,0,0,31
301.538,1015,40.4,5.6,0.06,0,0,27
300.812,1014.6,41.4,5.2,0,0,0,35
299.554,1014.8,42.6,5.2,0,0,0,35
298.408,1015.2,47.6,4,0,0,0,31
297.61,1015.6,44.4,3.4,0,0,0,27
296.892,1015.8,38.4,2.8,0,0,0,27
295.95,1015.8,46.6,3,0,0,0,23
295.514,1016.4,52.6,3.2,0,0,0,23
295.206,1016.4,59.8,2.6,0.06,0,0,23
294.136,1016.4,58,1.2,0,0,0,23
293.398,1016,57.6,2.2,0.06,0,0,23
293.034,1016,60,2.6,0,0,0,19
292.588,1015.8,65,2,0,0,0,19
292.972,1016.2,64.8,2.2,0.06,0,0,23
294.296,1016.6,57.8,2.6,0.06,0,0,16
296.648,1017,50.2,2.4,0,0,0,27
298.078,1017.2,45.2,2.8,0,0,0,23
298.986,1017.2,44,2.4,0,0,0,23
299.406,1016.8,43.2,3.6,0,0,0,24
300.302,1016.6,41.6,3.4,0,0,0,28
300.706,1016,44,4.2,0,0,0,28
301.07,1015.8,42.6,4.8,0,0,0,32
300.634,1015.4,42.2,4.4,0,0,0,28
